0.0891386821349157,0.974809478724026,0.520971681165856,0.601818245592254,0
0.757943609936101,0.589755677430666,0.169451284742547,0.438333287211261,0.176091259055681
0.276251529704987,0.717561639711021,0.499159820761763,0.547682210602307,0.653212513775344
0.528097783918092,0.472485453312467,0.21460902650223,0.91674487514859,0.698970004336019
0.152240049182708,0.42097480188844,0.584477120884888,0.549455743858776,0.653212513775344
0.251446620475116,0.509742798902216,0.25457430918596,0.60095895628949,0.176091259055681
1,0.592276804721887,0.619320590194377,0.771491265466212,0.977723605288848
0.392146513371298,0.81349918805201,0.750835133116686,0.471858243167292,0.740362689494244
0.605712899813411,0.607453531866284,0.394654643441051,0.702840695330278,0.397940008672038
0.197497698970572,0.38107146576193,0.396080172779202,0.719485250744187,0.477121254719662
0.546015018675681,0.266802104028181,0.45457733685889,0.570651272607088,0.477121254719662
0.42019868724583,0.649109369446061,0.389722059624972,0.562263714482267,0.477121254719662
0.632485480894201,0.436309353304629,0,0.719125809613879,0.397940008672038
0.170521595460248,0.601896928096745,0.350349696223483,0.607628130205723,0
0.542361179479833,0.372775389898238,0.627596229537977,0.36734573454404,0.602059991327962
0.522034857416089,0.510955009937239,0.623168257876996,0.418594695743884,0.698970004336019
0.421125668266589,0.397169304700392,0.351333689925923,0.600914883142781,0.301029995663981
0.115425239933445,0.716558889877321,0.566941848495247,0.50931105708979,0.301029995663981
0.47024320663406,0.426098354832158,0.2277667884464,0.542422370092064,0.397940008672038
0.503570785973934,0.335614750768244,0.527191025977434,0.318774422730395,0.301029995663981
0.298585092758527,0.451186429805539,0.349718931029611,0.69660344545253,0.397940008672038
0.602325255668502,0.241751888945062,0.554313929313929,0.479532036065241,0.602059991327962
0.180065845797589,0.410532640873355,0.42259754152958,0.363291238938259,0.397940008672038
0.134520811790264,0.412949888805817,0.603551460347577,0.471973622700576,0.477121254719662
0.854492428062296,0.725602514959199,0.614224007427891,0.263012473099041,0.812913356642856
0.368437561463712,0.783713537260691,0.507271461154956,0.462288080747591,0.301029995663981
0.292021949806122,0.729285791503495,0.601999777970652,0.783056343875181,0.544068044350276
0.0220562432946044,0.712197067359095,0.517388934864663,0.337745604042093,0.301029995663981
0.352979373234723,0.240807158568927,0.589119552711786,0.43145729838453,0.602059991327962
0.165680815848451,0.760547213164254,0.49074541307551,0.521351651657025,0.544068044350276
0.292237375429017,0.574642948746914,0.537068808913469,0.291618117006118,0.653212513775344
0.544830482914891,0.283491343944438,0.305830288839998,0.649896452082342,0.602059991327962
0.310703170746524,0.794944028549439,0.52903286034354,0.629157150886372,0.954242509439325
0.407189761383331,0.39201667926387,0.232131683587994,0.721112748324391,0.397940008672038
0.352557577466681,0.707167316146234,0.563838483741396,0.6889641214085,0.397940008672038
0.43489252618247,0.289081021801827,0.423707688270795,0.604328520785769,0.544068044350276
0.138392388029457,0.4572874997295,0.0335516621924389,0.632776738390712,0.176091259055681
